105,儀器科技發展計畫(1/4),5
105,生技醫藥國家型科技計畫－本土好發性疾病輻射應用與分子影像技術平台(5/5),5
105,核子醫藥及醫材與儀器之應用研究(3/4),5
105,錸-188MN-16ET/利比多肝癌治療新藥之開發與應用研究(4/4),5
105,次世代醫用3D放射造影儀技術開發及應用(3/4),5
106,古物新知-臺博館自然史藏品科技檢測研究計劃(1/4),5
106,營造健康幸福社會(2/4),5
106,導入健康風險評估科技，精進我國食品安全計畫(3/4),5
106,食品安全巨量資料分析及資訊科技化建置計畫(2/4),5
106,建構安全的食品體系：供應鏈透明化(1/4),5
106,鑑識科技量能精進暨服務躍升(3/4),5
106,強化商品流程溯源追蹤與跨域稽查整合計畫(2/4),5
106,校園食材登錄平臺及管理系統推廣實施計畫(結合食品雲)(2/4),5
106,法務部調查局前瞻鑑識科技進階計畫(1/4)-毒品來源、食品有害成分、聲紋、DNA及紅檜(及扁柏)鑑識提升計畫,5
106,「提昇法醫鑑識量能計畫」(1/4),5
106,協助中小型食品產業升級轉型輔導計畫(2/4),5
106,生物經濟產業發展方案-食品產業創新與優化推動計畫(1/4),5
106,食品產業振興與加值推動計畫(2/4),5
106,儀器科技發展計畫(1/4),5
106,次世代醫用3D放射造影儀技術開發及應用(4/4),5
107,古物新知臺博館自然史藏品科技檢測研究計畫(2/4),5
107,導入科學實證評估科技，精進我國食品安全(4/4),5
107,建構安全的食品體系：供應鏈之透明化(2/4),5
107,食品安全巨量資料分析及資訊科技化建置計畫(3/4),5
107,營造健康幸福社會(3/4),5
107,鑑識科技量能精進暨服務躍升(4/4),5
107,強化商品流程溯源追蹤與跨域稽查整合計畫(3/4),5
107,校園食材登錄平臺及管理系統推廣實施計畫(3/4)-結合食品雲,5
107,提昇法醫鑑識量能計畫(2/4),5
107,法務部調查局前瞻鑑識科技進階計畫(2/4)-毒品來源、食品有害成分、聲紋、DNA、紅檜(及扁柏)及智慧機械鑑識提升計畫,5
107,協助中小型食品產業升級轉型輔導計畫(3/4),5
107,生物經濟產業發展方案- 食品產業創新與優化推動計畫(2/4),5
107,營造亞太產業供應鏈夥伴關係新局計畫(1/4),5
107,推動兩岸標準計量檢驗認證合作計畫(1/4),5
107,儀器科技發展計畫(1/4),5
108,打造世界級蛋白質研發重鎮：開創次世代生技產業(4/4),5
108,古物新知-臺博館自然史藏品科技檢測研究計畫(3/4),5
108,營造健康幸福社會(4/4),5
108,食品安全巨量資料分析及資訊科技化建置計畫(4/4),5
108,食品安全智慧先導防制科研計畫(3/4),5
108,鑑識科技進階發展計畫(1/4),5
108,強化商品流程溯源追蹤與跨域稽查整合計畫(4/4),5
108,校園食材登錄平臺及管理系統推廣實施計畫(結合食品雲)(4/4),5
108,提昇法醫鑑識量能計畫(3/4),5
108,前瞻鑑識科技進階計畫(3/4)-奈米毒篩、聲紋、DNA、紅檜(及扁柏)及智慧機械鑑識提升計畫,5
108,協助中小型食品產業升級轉型輔導計畫(4/4),5
108,生物經濟產業發展方案- 食品產業創新與優化推動計畫(3/4),5
108,儀器科技發展計畫(1/4),5
109,古物新知─臺博館自然史藏品科技檢測研究計畫(4/4),5
109,食品安全智慧先導防制科研計畫(4/4),5
109,食品安全數位創新加值管理計畫(食品雲2.0)(1/4),5
109,全人健康促進與成癮防治研究(1/4)(01/04),5
109,鑑識科技進階發展計畫(2/4),5
109,提昇法醫鑑識量能計畫(4/4),5
109,前瞻鑑識科技進階計畫(4/4)-奈米毒篩、DNA、紅檜(及扁柏)及步態辨識鑑識提升計畫,5
109,生物經濟產業發展方案-食品產業創新與優化推動計畫(4/4),5
110,全人健康促進與成癮防治研究(2/4),5
110,食品安全數位創新加值管理計畫(食品雲2.0)(2/4),5
110,食品安全智慧先導防制科研計畫(1/4),5
110,鑑識科技進階發展計畫(3/4),5
110,精進鑑識科技計畫(1/4),5
110,法醫鑑識新世代科技計畫(1/4),5
110,新穎性腫瘤微環境標靶藥物開發計畫(3/4),5
110,創新關鍵食材與產業鏈整合技術研發計畫(1/4),5
110,食品產業鏈智慧加值推動計畫(1/4),5
年度,計畫完整中文名稱,label
103,創新轉譯農學研究：從系統生物學到農業生技產品關鍵技術之開發(1/4),智慧農業
103,市場導向之農業生技應用型研究計畫(1/5),智慧農業
103,生物資源建置與整合計畫(5/5),智慧農業
103,因應氣候變遷及糧食安全之農業創新研究(3/4),智慧農業
103,農糧技術發展綱要計畫(2/4),智慧農業
103,漁業科技發展綱要計畫(2/4),智慧農業
103,農業政策與農民輔導科技發展綱要計畫(2/4),智慧農業
103,E化領域科技發展綱要計畫(2/4),智慧農業
103,生物技術產業化科技發展綱要計畫(2/4),智慧農業
103,食品科技發展綱要計畫(2/4),智慧農業
103,科技管理科技發展綱要計畫(2/4),智慧農業
103,農業環境科技發展綱要計畫(2/4),智慧農業
103,森林及生物多樣性科技發展綱要計畫(2/4),智慧農業
103,農業生技產業化之推動及輔導計畫(1/4),智慧農業
103,農業雲端服務建置計畫(2/4),智慧農業
103,推動農業科技產業全球運籌計畫(1/4),智慧農業
104,創新轉譯農學研究：從系統生物學到農業生技產品關鍵技術之開發(2/4),智慧農業
104,市場導向之農業生技應用型研究計畫(2/5),智慧農業
104,生物資源建置與整合計畫(II)(1/4),智慧農業
104,農糧技術發展綱要計畫(3/4),智慧農業
104,農業政策與農民輔導科技發展綱要計畫(3/4),智慧農業
104,農業科技管理科技發展綱要計畫(3/4),智慧農業
104,E化領域科技發展綱要計畫(3/4),智慧農業
104,農業環境科技發展綱要計畫(3/4),智慧農業
104,森林及生物多樣性經營利用綱要計畫(3/4),智慧農業
104,漁業科技發展綱要計畫(3/4),智慧農業
104,食品科技發展綱要計畫(3/4),智慧農業
104,農業科技產業化科技發展綱要計畫(3/4),智慧農業
104,因應氣候變遷及糧食安全之農業創新研究(4/4),智慧農業
104,農業雲端服務建置計畫(3/4),智慧農業
104,推動農業科技產業全球運籌計畫(2/4),智慧農業
104,永續林業生產科技發展綱要計畫(3/4),智慧農業
104,臺灣沿海藍色經濟成長推動計畫(1/4),智慧農業
104,建構油料作物產業加值鏈計畫(1/4),智慧農業
105,創新轉譯農學研究(3/4)-從系統生物學到農業生技產品關鍵技術之開發,智慧農業
105,市場導向之農業生技應用型研究計畫(3/5),智慧農業
105,E化領域科技發展綱要計畫(4/4)-發展智慧農業物聯網與數位多元服務,智慧農業
105,永續林業生產試驗研究(4/4)-永續經營、創新加值、友善環境,智慧農業
105,漁業科技發展綱要計畫(4/4),智慧農業
105,食品科技發展綱要計畫(4/4),智慧農業
105,農糧技術發展綱要計畫(4/4)-創新品種栽培研發，強化新價值鏈農業之發展與競爭力,智慧農業
105,農業政策與農民輔導科技發展綱要計畫(4/4),智慧農業
105,農業科技管理科技發展綱要計畫(4/4)-強化科技政策管理加速成果產業化,智慧農業
105,農業環境科技發展綱要計畫(4/4)-形塑優質農業生產環境,智慧農業
105,森林及生物多樣性經營利用綱要計畫(4/4)-永續生態資源利用,智慧農業
105,農業科技產業化科技發展綱要計畫(4/4),智慧農業
105,農業雲端服務建置計畫(4/4),智慧農業
105,臺灣沿海藍色經濟成長推動計畫(2/4),智慧農業
105,安全機能性產品產業價值鏈之優化整合與加值推動(1/4),智慧農業
105,農林氣象災害風險指標建置及災害調適策略之研究(1/4),智慧農業
105,「優客里鄰」跨域整合智慧創新應用計畫(1/4),智慧農業
105,建構油料作物產業加值鏈計畫(2/4),智慧農業
105,農業生產環境安全管理研發計畫(1/4),智慧農業
105,推動農業科技產業全球運籌計畫(3/4),智慧農業
106,創新轉譯農學研究-從系統生物學到農業生技產品關鍵技術之開發(4/4),智慧農業
106,前瞻農業科技-新世代農業生物保護劑之開發(1/4),智慧農業
106,農糧作物生產區域規劃科技發展綱要計畫(1/4),智慧農業
106,強化農業科技施政及生技安全體系之管理(1/4),智慧農業
106,食品產業多元化及加值應用研發綱要計畫(1/4),智慧農業
106,農業政策與農民輔導科技發展綱要計畫(1/4),智慧農業
106,農業科技產業化科技發展綱要計畫(1/4),智慧農業
106,漁業科技發展綱要計畫(1/4),智慧農業
106,永續林業生產試驗研究(1/4)-永續經營、創新加值、友善環境,智慧農業
106,提升森林及生物多樣性經營，永續生態資源利用(1/4),智慧農業
106,推動農業科技產業全球運籌計畫(4/4),智慧農業
106,臺灣沿海藍色經濟成長推動計畫(3/4),智慧農業
106,建構油料作物產業加值鏈計畫(3/4),智慧農業
106,「優客里鄰」跨域整合智慧創新應用計畫(2/4),智慧農業
106,農林氣象災害風險指標建置及災害調適策略之研究(2/4),智慧農業
106,農業生產環境安全管理研發計畫(2/4),智慧農業
106,E化領域科技發展綱要計畫書(1/4)-強化農業數位多元服務,智慧農業
106,智慧農業4.0計畫(1/4),智慧農業
106,推動農業生物經濟產業國際化與永續發展計畫(1/4),智慧農業
106,臺灣重要農作物核心種原基因體資源開發及快速育種平臺之建置(1/4),智慧農業
106,因應食安五環建構校園午餐之農安監控及供應體系(1/4),智慧農業
106,加值化農產品產銷及物流技術，運籌亞太潛力市場(1/4),智慧農業
107,新興農業生物技術：增進農業產值之前瞻高階技術平臺建置及開發(1/4),智慧農業
107,農漁業健康環境形塑--運用客製化天氣與氣候資訊(1/4),智慧農業
107,新世代農業生物保護劑之開發(2/4),智慧農業
107,智慧科技於農業生產之應用(1/4),智慧農業
107,農糧作物生產區域規劃科技發展綱要計畫(2/4),智慧農業
107,農業政策與農民輔導科技發展綱要計畫(2/4),智慧農業
107,農業科技管理及產業化(2/4),智慧農業
107,漁業科技發展綱要計畫(2/4),智慧農業
107,食品產業多元化及加值應用研發綱要計畫(2/4),智慧農業
107,永續林業生產試驗研究(2/4)-永續經營、創新加值、活絡產業經濟,智慧農業
107,提升森林及生物多樣性經營，永續生態資源利用(2/4),智慧農業
107,E化領域科技發展綱要計畫(2/4)-強化農業數位多元服務,智慧農業
107,臺灣沿海藍色經濟成長推動計畫(4/4),智慧農業
107,農業生產環境安全管理研發計畫(3/4),智慧農業
107,智慧農業4.0計畫(2/4),智慧農業
107,推動農業生物經濟產業國際化與永續發展計畫(2/4),智慧農業
107,加值化農產品產銷及物流技術，運籌亞太潛力市場(2/4),智慧農業
107,因應食安五環建構校園午餐之農安監控及供應體系(2/4)-健全科技支援體系,智慧農業
107,臺灣重要農作物核心種原基因體資源開發及快速育種平臺之建置(2/4),智慧農業
107,建立農業生產資源及生態環境友善管理新模式(1/4),智慧農業
108,新興農業生物技術(2/4)-增進農業產值之前瞻高階技術平臺建置及開發,智慧農業
108,新學校午餐創新推動計畫(1/4),智慧農業
108,農漁業健康環境形塑-運用客製化天氣與氣候資訊(2/4),智慧農業
108,新世代農業生物保護劑之開發(3/4),智慧農業
108,智慧科技於農業生產之應用(2/4),智慧農業
108,農糧作物生產區域規劃科技發展綱要計畫(3/4),智慧農業
108,農業政策與農民輔導科技發展綱要計畫(3/4),智慧農業
108,農業科技管理及產業化(3/4),智慧農業
108,永續林業生產試驗研究(3/4)-永續經營、創新加值、活絡產業經濟,智慧農業
108,提升森林及生物多樣性經營，永續生態資源利用(3/4),智慧農業
108,漁業科技發展綱要計畫(3/4),智慧農業
108,食品產業多元化及加值應用研發綱要計畫(3/4),智慧農業
108,農業生產環境安全管理研發計畫(4/4),智慧農業
108,智慧農業4.0計畫(3/4),智慧農業
108,推動農業生物經濟產業國際化與永續發展計畫(3/4),智慧農業
108,因應食安五環建構校園午餐之農安監控及供應體系(3/4)-健全科技支援體系,智慧農業
108,加值化農產品產銷及物流技術，運籌亞太潛力市場(3/4),智慧農業
108,農業資源循環產業創新(3/4),智慧農業
108,台灣重要作物核心種原基因體資源開發及快速育種平臺之建置(3/4),智慧農業
108,建立農業生產資源及生態環境友善管理新模式(2/4),智慧農業
108,綠色農糧供應體系關鍵技術之研發與產業應用(1/4),智慧農業
108,農業環境感測融合、人工智慧(AI)暨農業機械整合支援系統技術發展計畫(1/4),智慧農業
109,新興農業生物技術(3/4)-增進農業產值之前瞻高階技術平臺建置及開發,智慧農業
109,新學校午餐創新推動計畫(2/4),智慧農業
109,農漁業健康環境形塑-運用客製化天氣與氣候資訊(3/4),智慧農業
109,智慧科技於農業生產之應用(3/4),智慧農業
109,新世代農業生物保護劑之開發(4/4),智慧農業
109,漁業科技發展綱要計畫(4/4),智慧農業
109,農業科技管理及產業化(4/4),智慧農業
109,農業政策與農民輔導科技發展綱要計畫(4/4),智慧農業
109,農糧作物生產區域規劃科技發展綱要計畫(4/4),智慧農業
109,永續林業生產試驗研究(4/4)-永續經營、創新加值、友善環境,智慧農業
109,提升森林及生物多樣性經營，永續生態資源利用(4/4),智慧農業
109,智慧農業計畫(4/6),智慧農業
109,推動農業生物經濟產業國際化與永續發展計畫(4/4),智慧農業
109,因應食安五環建構校園午餐之農安監控及供應體系-健全科技支援體系(4/4),智慧農業
109,加值化農產品產銷及物流技術，運籌亞太潛力市場(4/4),智慧農業
109,建立農業生產資源及生態環境友善管理新模式(3/4),智慧農業
109,綠色農糧供應體系關鍵技術之研發與產業應用(2/4),智慧農業
109,建構因應氣候變遷之韌性農業體系研究(1/4),智慧農業
109,建構高值化農產素材開發與產業鏈結服務計畫(1/4),智慧農業
109,農產品冷鏈保鮮產銷價值鏈核心技術優化(1/4),智慧農業
109,農業資源循環產業創新(4/4),智慧農業
109,食品產業多元化及加值應用研發綱要計畫(4/4),智慧農業
